Rooms,Bathroom,Landsize,Lattitude,Longtitude,Price_original,y_pred_DT,y_pred_NN,Error_DT,Error_NN
3,1,657,-37.7019,144.9225,660000,2248000,618894080,1588000,618234080
2,1,155,-37.6972,144.9239,270000,2248000,220798176,1978000,220528176
4,2,768,-37.6979,144.9377,825000,2248000,709585664,1423000,708760664
4,2,624,-37.6969,144.9334,638000,2248000,595779776,1610000,595141776
3,2,608,-37.709,144.8925,631000,2248000,581745088,1617000,581114088
3,2,149,-37.7068,144.8963,532000,2248000,219000048,1716000,218468048
3,2,215,-37.709,144.8964,504000,2248000,271160032,1744000,270656032
3,2,178,-37.7087,144.8962,468000,2248000,241918832,1780000,241450832
4,2,0,-37.705,144.9004,802500,835500,102614032,33000,101811532
4,2,453,-37.7016,144.8974,709000,2248000,460617152,1539000,459908152
3,2,175,-37.7076,144.8961,485000,2248000,239547776,1763000,239062776
3,2,367,-37.704,144.8989,540000,2248000,391286432,1708000,390746432
3,2,158,-37.7091,144.8958,390000,2248000,226112672,1858000,225722672
4,2,719,-37.7062,144.8978,800000,2248000,670837440,1448000,670037440
4,2,453,-37.7016,144.8974,740000,2248000,460617152,1508000,459877152
3,1,597,-37.711,144.9478,605000,2248000,571492800,1643000,570887800
3,1,724,-37.7076,144.9481,685500,2248000,671860544,1562500,671175044
2,1,394,-37.7153,144.9507,610000,2248000,409698240,1638000,409088240
3,1,604,-37.7124,144.9514,630000,2248000,577027328,1618000,576397328
4,3,591,-37.7127,144.9489,870000,2248000,571304704,1378000,570434704
3,2,592,-37.7149,144.9473,810000,2248000,569134720,1438000,568324720
2,1,198,-37.7132,144.9488,487000,2248000,254798240,1761000,254311240
4,2,700,-37.7056,144.9384,700000,2248000,655846656,1548000,655146656
4,2,462,-37.7062,144.9387,600500,2248000,467755808,1647500,467155308
3,1,570,-37.7106,144.9491,730000,2248000,550155456,1518000,549425456
3,2,565,-37.7094,144.9377,800000,2248000,547790080,1448000,546990080
3,2,301,-37.715,144.9475,750000,2248000,339157888,1498000,338407888
3,1,568,-37.7077,144.9438,740000,2248000,548571328,1508000,547831328
3,1,574,-37.7157,144.9507,646000,2248000,553318272,1602000,552672272
3,2,230,-37.7073,144.9486,545000,2248000,283046464,1703000,282501464
4,1,700,-37.704,144.9399,777000,2248000,654254144,1471000,653477144
2,3,580,-37.7098,144.9424,722000,2248000,559874624,1526000,559152624
2,1,591,-37.7128,144.9471,545000,2248000,565384640,1703000,564839640
3,2,234,-37.707,144.9411,510000,2248000,286203040,1738000,285693040
3,1,593,-37.7133,144.947,631500,2248000,568331392,1616500,567699892
3,1,610,-37.7107,144.9419,550000,2248000,581763008,1698000,581213008
2,1,249,-37.714,144.939,330000,2248000,295097536,1918000,294767536
2,1,613,-37.7099,144.938,715888,2248000,582765184,1532112,582049296
2,1,137,-37.707,144.9413,468000,2248000,206584688,1780000,206116688
2,1,345,-37.7128,144.9496,515000,2248000,370972608,1733000,370457608
2,1,228,-37.9355,145.0008,895000,2248000,278565344,1353000,277670344
2,1,0,-37.9419,145.0019,587000,835500,98378656,248500,97791656
4,3,701,-37.9419,145.0152,2800000,2248000,658305280,-552000,655505280
4,3,928,-37.9389,145.0062,3250000,2248000,837697088,-1002000,834447088
4,2,688,-37.9319,145.0173,2140000,2248000,646438208,108000,644298208
4,2,607,-37.9324,145.0235,1600000,2248000,582427904,648000,580827904
3,1,289,-37.9338,145.0226,1003500,2248000,328152992,1244500,327149492
2,1,0,-37.939,145.0137,802000,835500,98385584,33500,97583584
3,1,593,-37.9399,145.0204,1560000,2248000,568403136,688000,566843136
2,1,90,-37.9389,145.0186,760000,2248000,169515456,1488000,168755456
2,1,0,-37.9373,145.0027,616000,835500,98378616,219500,97762616
4,1,723,-37.9437,145.0175,1680000,2248000,672506880,568000,670826880
3,2,373,-37.9395,145.0088,1120000,2248000,396123584,1128000,395003584
4,3,760,-37.9326,144.9997,3200000,2248000,704922240,-952000,701722240
4,3,398,-37.9381,145.0161,1250000,2248000,418844864,998000,417594864
4,3,615,-37.9429,145.0072,2000000,2248000,590334720,248000,588334720
5,2,700,-37.9419,145.0156,1805000,2248000,657288128,443000,655483128
4,1,1504,-37.944,145.0015,2600000,2248000,1289720576,-352000,1287120576
5,3,670,-37.9427,145.0085,3470000,2248000,635168128,-1222000,631698128
3,2,357,-37.9449,145.0144,1050000,2248000,383482848,1198000,382432848
3,1,195,-37.9396,145.0156,810000,2248000,253861280,1438000,253051280
3,2,413,-37.933,144.9975,1460000,2248000,427727776,788000,426267776
5,2,830,-37.9386,145.006,3075000,2248000,760020608,-827000,756945608
2,2,225,-37.9442,145.0018,875500,2248000,277789376,1372500,276913876
5,4,1000,-37.9332,145.0226,2600000,2248000,897567552,-352000,894967552
5,2,648,-37.946,145.0181,1705000,2248000,616194560,543000,614489560
4,2,611,-37.9446,145.0201,1515000,2248000,585588416,733000,584073416
5,3,694,-37.9372,145.0101,2980000,2248000,654135616,-732000,651155616
4,3,583,-37.9336,144.9999,2200000,2248000,565039616,48000,562839616
3,2,355,-37.9391,145.012,1100000,2248000,381900064,1148000,380800064
4,3,627,-37.9449,145.0068,3325000,2248000,599818368,-1077000,596493368
2,2,0,-37.9462,145.0212,450000,835500,99984312,385500,99534312
2,1,0,-37.9436,145.0027,500000,835500,98379360,335500,97879360
4,3,562,-37.9369,145.0163,1460000,2248000,548453824,788000,546993824
4,3,414,-37.9401,145.0083,1740000,2248000,431485056,508000,429745056
4,2,667,-37.9315,145.0109,1800000,2248000,629837952,448000,628037952
4,2,577,-37.9382,144.9997,2160000,2248000,558705024,88000,556545024
4,2,647,-37.9407,145.0104,2250000,2248000,614032768,-2000,611782768
4,2,714,-37.9446,145.0092,2130000,2248000,666982464,118000,664852464
2,1,0,-37.9367,145.0322,400000,835500,98396696,435500,97996696
3,2,393,-37.9431,145.0267,926000,2248000,411940960,1322000,411014960
3,1,583,-37.9428,145.0296,1070000,2248000,560506240,1178000,559436240
2,1,217,-37.9432,145.0348,801000,2248000,269893920,1447000,269092920
3,2,0,-37.9355,145.0276,1150000,835500,101353216,-314500,100203216
2,1,215,-37.933,145.0322,472000,2248000,268310496,1776000,267838496
3,2,586,-37.9431,145.0274,1300000,2248000,564469056,948000,563169056
4,2,0,-37.9405,145.0346,1200000,835500,102724312,-364500,101524312
4,2,317,-37.8344,145.0422,1650000,2248000,353241248,598000,351591248
4,2,336,-37.8183,145.0371,2670000,2248000,368251872,-422000,365581872
1,1,0,-37.8303,145.0341,348000,835500,97019152,487500,96671152
3,1,181,-37.8243,145.0328,1189000,2248000,242794144,1059000,241605144
2,2,85,-37.8154,145.0369,610000,2248000,167154000,1638000,166544000
1,1,0,-37.8299,145.0422,492000,835500,97024096,343500,96532096
2,1,0,-37.8249,145.0342,806000,835500,98384792,29500,97578792
3,2,460,-37.8155,145.019,2000000,2248000,464871232,248000,462871232
2,1,0,-37.8186,145.017,753000,835500,98373464,82500,97620464
1,1,0,-37.8177,145.0424,330000,835500,97022784,505500,96692784
3,1,218,-37.8214,145.0437,1420000,2248000,272041568,828000,270621568
2,1,0,-37.8216,145.0343,495000,835500,98384464,340500,97889464
1,1,0,-37.8294,145.0382,292000,835500,97021560,543500,96729560
2,1,1089,-37.8143,145.0322,580000,2248000,959017664,1668000,958437664
3,2,341,-37.8236,145.0425,1300000,2248000,370841120,948000,369541120
3,1,232,-37.8173,145.0252,1300000,2248000,283093856,948000,281793856
2,1,0,-37.8192,145.0385,440000,835500,98386768,395500,97946768
3,3,0,-37.8144,145.0153,1000000,835500,102924688,-164500,101924688
3,1,383,-37.8155,145.0385,1741000,2248000,402436992,507000,400695992
2,1,0,-37.8343,145.0364,655000,835500,98387256,180500,97732256
1,1,0,-37.8272,145.0343,488000,835500,97018912,347500,96530912
3,1,351,-37.8165,145.021,2065000,2248000,377136768,183000,375071768
1,1,0,-37.8208,145.0456,350000,835500,97025112,485500,96675112
3,1,342,-37.814,145.0212,1712000,2248000,370023904,536000,368311904
1,1,0,-37.8128,145.0171,480000,835500,97006640,355500,96526640
4,2,665,-37.814,145.0175,3225000,2248000,628247680,-977000,625022680
1,1,0,-37.8155,145.0161,400000,835500,97006336,435500,96606336
4,2,207,-37.8271,145.0243,1650000,2248000,266296496,598000,264646496
5,2,1236,-37.8257,145.0321,3950000,2248000,1080884864,-1702000,1076934864
2,1,1099,-37.8271,145.0347,587500,2248000,966923776,1660500,966336276
2,1,0,-37.8268,145.0344,560000,835500,98385136,275500,97825136
4,2,218,-37.8142,145.0252,1936000,2248000,274988832,312000,273052832
5,4,1275,-37.8291,145.0308,4250000,2248000,1114892672,-2002000,1110642672
3,1,0,-37.8153,145.021,630000,835500,99741744,205500,99111744
3,2,198,-37.8169,145.0234,1560000,2248000,257815840,688000,256255840
3,2,0,-37.8268,145.0344,840000,835500,101344624,-4500,100504624
3,3,88,-37.824,145.0427,1780000,2248000,172488944,468000,170708944
2,1,0,-37.8184,145.0163,815000,835500,98373008,20500,97558008
3,2,0,-37.8235,145.029,1975000,835500,101340912,-1139500,99365912
2,1,728,-37.8177,145.0424,657500,2248000,673726464,1590500,673068964
4,4,905,-37.8168,145.0321,5050000,2248000,821115200,-2802000,816065200
1,1,0,-37.8261,145.0269,445000,835500,97014224,390500,96569224
3,1,218,-37.8176,145.0204,1180000,2248000,272026752,1068000,270846752
2,1,0,-37.813,145.0207,470000,835500,98375088,365500,97905088
2,1,0,-37.8226,145.0368,485000,835500,98386128,350500,97901128
4,2,601,-37.839,145.0418,1800000,2248000,577686336,448000,575886336
3,1,304,-37.8253,145.0287,1855000,2248000,339998464,393000,338143464
2,1,0,-37.8183,145.0194,665000,835500,98374904,170500,97709904
3,1,199,-37.8172,145.0243,1551000,2248000,257013456,697000,255462456
2,1,859,-37.8183,145.0423,612500,2248000,777255680,1635500,776643180
3,2,249,-37.8169,145.021,2410000,2248000,298119584,-162000,295709584
2,1,0,-37.8142,145.0308,715000,835500,98381448,120500,97666448
2,2,191,-37.813,145.0167,1055000,2248000,250912960,1193000,249857960
4,2,410,-37.8246,145.026,1976000,2248000,426727904,272000,424751904
1,1,0,-37.8158,145.0342,499000,835500,97017504,336500,96518504
2,1,0,-37.8157,145.0273,495000,835500,98379464,340500,97884464
5,3,827,-37.8144,145.0279,3750000,2248000,759241984,-1502000,755491984
3,2,164,-37.8159,145.0219,1400000,2248000,230944640,848000,229544640
1,1,0,-37.8222,145.0329,370000,835500,97017456,465500,96647456
2,2,0,-37.8213,145.0224,627500,835500,99970392,208000,99342892
2,1,589,-37.7501,145.0505,815000,2248000,563872000,1433000,563057000
2,2,201,-37.7426,145.0556,565000,2248000,258831632,1683000,258266632
3,2,807,-37.7453,145.0559,994000,2248000,739119424,1254000,738125424
3,1,592,-37.7477,145.0481,785000,2248000,567607296,1463000,566822296
3,2,215,-37.7424,145.0519,620000,2248000,271259680,1628000,270639680
3,2,250,-37.7449,145.0523,706750,2248000,298920704,1541250,298213954
2,1,428,-37.7418,145.0513,584000,2248000,436633440,1664000,436049440
3,2,585,-37.7358,145.0546,909000,2248000,563671168,1339000,562762168
4,2,724,-37.7404,145.0582,1086000,2248000,674891648,1162000,673805648
2,1,605,-37.7365,145.0545,680000,2248000,576517632,1568000,575837632
2,1,620,-37.7377,145.0541,650000,2248000,588371968,1598000,587721968
5,2,596,-37.7487,145.0522,890000,2248000,575096896,1358000,574206896
3,1,582,-37.7422,145.05,650000,2248000,559704896,1598000,559054896
2,1,166,-37.7416,145.0567,605000,2248000,229578432,1643000,228973432
8,4,638,-37.7426,145.048,770000,2248000,615571264,1478000,614801264
3,1,800,-37.7406,145.0483,950000,2248000,731988800,1298000,731038800
4,1,722,-37.7477,145.0565,856000,2248000,671717504,1392000,670861504
3,2,251,-37.7358,145.0559,600000,2248000,299712128,1648000,299112128
3,1,748,-37.7416,145.0481,915000,2248000,690893120,1333000,689978120
2,1,127,-37.747,145.0575,400000,2248000,198757888,1848000,198357888
3,1,420,-37.7363,145.0506,550000,2248000,431676160,1698000,431126160
2,1,586,-37.7435,145.0486,590000,2248000,561499200,1658000,560909200
2,1,932,-37.7333,145.0588,920000,2248000,834947584,1328000,834027584
2,1,508,-37.7428,145.0557,460000,2248000,499860160,1788000,499400160
4,2,592,-37.7478,145.0477,1000500,2248000,570566592,1247500,569566092
3,1,596,-37.7432,145.0479,631000,2248000,570767936,1617000,570136936
3,1,624,-37.7456,145.0397,691000,2248000,592891520,1557000,592200520
3,1,523,-37.7369,145.0376,560000,2248000,513069024,1688000,512509024
2,1,100,-37.7383,145.036,370000,2248000,177405584,1878000,177035584
3,1,390,-37.7369,145.0422,532000,2248000,407962144,1716000,407430144
2,1,331,-37.7441,145.0379,515500,2248000,359966496,1732500,359450996
3,1,633,-37.746,145.0422,800000,2248000,600005824,1448000,599205824
2,1,668,-37.7389,145.0393,620000,2248000,626297344,1628000,625677344
2,1,89,-37.7444,145.047,360000,2248000,168719792,1888000,168359792
2,1,368,-37.7341,145.0434,440500,2248000,389209728,1807500,388769228
4,1,632,-37.7466,145.0428,758000,2248000,600582208,1490000,599824208
3,1,338,-37.739,145.0481,480000,2248000,366870432,1768000,366390432
4,2,521,-37.738,145.0374,715000,2248000,514447936,1533000,513732936
3,1,616,-37.747,145.0389,646250,2248000,586568768,1601750,585922518
3,1,368,-37.7344,145.044,1375000,2248000,390576384,873000,389201384
3,1,593,-37.7386,145.0387,722000,2248000,568390784,1526000,567668784
2,1,632,-37.7443,145.0462,725000,2248000,597851520,1523000,597126520
3,1,413,-37.7399,145.0369,465000,2248000,426136064,1783000,425671064
2,1,732,-37.8931,145.0791,1550000,2248000,676919104,698000,675369104
2,1,0,-37.8967,145.0858,516000,835500,98424992,319500,97908992
3,1,705,-37.8994,145.0816,1340000,2248000,656949568,908000,655609568
3,1,715,-37.9072,145.0762,1316000,2248000,664850176,932000,663534176
3,2,206,-37.8966,145.0863,828000,2248000,264186304,1420000,263358304
3,1,562,-37.9022,145.0811,1055000,2248000,543936832,1193000,542881832
2,1,101,-37.8988,145.0781,623000,2248000,178240672,1625000,177617672
4,2,847,-37.8927,145.0781,2120000,2248000,772128512,128000,770008512
4,2,547,-37.9002,145.0768,1745000,2248000,535039040,503000,533294040
4,2,545,-37.9002,145.0773,1700000,2248000,533458720,548000,531758720
2,1,0,-37.9008,145.0859,420000,835500,98425536,415500,98005536
4,1,696,-37.8991,145.0804,1337000,2248000,651202304,911000,649865304
2,1,0,-37.8942,145.0867,455000,835500,98425248,380500,97970248
2,1,100,-37.8945,145.0876,400000,2248000,177455712,1848000,177055712
3,1,730,-37.9034,145.0796,1210000,2248000,676706304,1038000,675496304
4,2,678,-37.898,145.0815,1167500,2248000,638570752,1080500,637403252
3,2,360,-37.8937,145.0779,900000,2248000,385886816,1348000,384986816
2,1,575,-37.9084,145.0775,677500,2248000,552843072,1570500,552165572
4,2,925,-37.7652,145.041,2265000,2248000,833734016,-17000,831469016
3,3,626,-37.76,145.0326,981000,2248000,597656000,1267000,596675000
4,2,1252,-37.7727,145.0484,2400000,2248000,1092167168,-152000,1089767168
3,2,249,-37.766,145.0345,890000,2248000,298121888,1358000,297231888
2,1,648,-37.7702,145.0493,739000,2248000,610501248,1509000,609762248
3,2,399,-37.7551,145.05,785000,2248000,416674976,1463000,415889976
3,1,537,-37.7773,145.0379,1155000,2248000,524138176,1093000,522983176
2,1,557,-37.7568,145.0355,1020000,2248000,538574016,1228000,537554016
3,1,630,-37.7635,145.039,1465000,2248000,597635008,783000,596170008
3,2,0,-37.765,145.0422,855000,835500,101342152,-19500,100487152
1,1,845,-37.7591,145.0501,413000,2248000,764823168,1835000,764410168
3,1,687,-37.7634,145.0361,1220000,2248000,642680192,1028000,641460192
3,2,608,-37.7702,145.0398,1605000,2248000,581842944,643000,580237944
2,1,721,-37.7634,145.0406,587000,2248000,668186944,1661000,667599944
3,1,691,-37.7674,145.0392,1535000,2248000,645843776,713000,644308776
4,2,694,-37.7565,145.0506,1470000,2248000,651179840,778000,649709840
3,1,645,-37.7634,145.0439,1486000,2248000,609492544,762000,608006544
5,2,689,-37.7591,145.04,1730000,2248000,648588352,518000,646858352
3,2,684,-37.7659,145.0392,1850000,2248000,641904768,398000,640054768
5,3,1006,-37.7765,145.0427,2600000,2248000,900710016,-352000,898110016
2,1,71,-37.7634,145.0406,500000,2248000,154492720,1748000,153992720
3,1,597,-37.7645,145.0314,1102000,2248000,571550592,1146000,570448592
3,2,834,-37.7587,145.0426,1275000,2248000,760450816,973000,759175816
2,2,124,-37.7618,145.0287,785000,2248000,197964304,1463000,197179304
3,2,721,-37.758,145.0408,1223500,2248000,671145920,1024500,669922420
4,2,631,-37.7771,145.0448,1720000,2248000,601389952,528000,599669952
3,1,572,-37.7709,145.0425,1225000,2248000,551800640,1023000,550575640
4,1,605,-37.7707,145.0467,1460000,2248000,579249280,788000,577789280
1,1,0,-37.7753,145.0419,421000,835500,97017488,414500,96596488
4,3,608,-37.7705,145.0396,2090000,2248000,584802304,158000,582712304
3,2,189,-37.7661,145.0354,700000,2248000,250704592,1548000,250004592
4,3,719,-37.7815,145.0403,2595000,2248000,672527232,-347000,669932232
2,1,134,-37.7582,145.034,710000,2248000,204276864,1538000,203566864
3,2,0,-37.7694,145.0406,650000,835500,101341688,185500,100691688
3,1,597,-37.7392,144.8241,515000,2248000,571419968,1733000,570904968
3,2,530,-37.7375,144.8282,582000,2248000,520065568,1666000,519483568
3,2,570,-37.7367,144.8246,545000,2248000,551675200,1703000,551130200
4,2,649,-37.7382,144.8292,751000,2248000,615478016,1497000,614727016
4,1,574,-37.7336,144.8226,500000,2248000,554607680,1748000,554107680
4,2,612,-37.7378,144.8264,560000,2248000,586235264,1688000,585675264
3,2,683,-37.7402,144.8591,703000,2248000,641000640,1545000,640297640
3,1,538,-37.7441,144.8503,650000,2248000,524809056,1598000,524159056
3,2,331,-37.7325,144.8621,770000,2248000,362816384,1478000,362046384
4,2,289,-37.7506,144.8689,900000,2248000,330996352,1348000,330096352
3,2,288,-37.7514,144.8731,700000,2248000,328842528,1548000,328142528
4,2,540,-37.7482,144.877,816000,2248000,529366016,1432000,528550016
4,1,622,-37.7425,144.8683,845000,2248000,592571200,1403000,591726200
3,2,672,-37.7465,144.876,772000,2248000,632318528,1476000,631546528
3,2,3977,-37.747,144.8663,650000,2248000,3244249856,1598000,3243599856
3,2,532,-37.7295,144.8644,757000,2248000,521667488,1491000,520910488
3,2,568,-37.7469,144.8526,690000,2248000,550113088,1558000,549423088
3,1,412,-37.7459,144.8643,583000,2248000,425240224,1665000,424657224
3,1,584,-37.7435,144.8798,880000,2248000,561180928,1368000,560300928
3,2,112,-37.7434,144.881,580000,2248000,189753840,1668000,189173840
4,3,322,-37.7293,144.8659,886000,2248000,358665120,1362000,357779120
4,2,745,-37.7479,144.8805,920000,2248000,691379456,1328000,690459456
3,3,605,-37.7459,144.8788,976000,2248000,580963392,1272000,579987392
